timestamp,agent_id,x,y,z,yaw_deg
1777973368.0847,2,0.5117,0.4428,0.3205,1.13
1777973368.0847,3,1.9098,0.4815,0.4754,0.28
1777973368.0847,7,2.3989,1.9317,0.7378,-0.80
1777973368.1847,1,2.3821,0.9330,0.5360,-0.94
1777973368.1847,2,0.4877,0.4470,0.2979,0.30
1777973368.1847,3,1.9059,0.4766,0.4806,1.51
1777973368.1847,7,2.3989,1.9317,0.7378,-0.80
1777973368.2847,1,2.3701,0.9605,0.4884,0.45
1777973368.2847,2,0.5058,0.4451,0.3147,-0.15
1777973368.2847,3,1.8896,0.4900,0.4445,1.84
1777973368.2847,7,2.3955,1.9353,0.7406,-0.75
1777973368.3847,1,2.3701,0.9605,0.4884,0.45
1777973368.3847,2,0.4877,0.4470,0.2979,0.30
1777973368.3847,3,1.8898,0.4935,0.4433,0.74
1777973368.3847,7,2.3955,1.9353,0.7406,-0.75
1777973368.4847,1,2.3701,0.9605,0.4884,0.45
1777973368.4847,2,0.4877,0.4470,0.2979,0.30
1777973368.4847,3,1.8896,0.4900,0.4445,1.84
1777973368.4847,7,2.3955,1.9353,0.7406,-0.75
1777973368.5847,1,2.3638,0.9504,0.4982,-0.43
1777973368.5847,2,0.4877,0.4470,0.2979,0.30
1777973368.5847,3,1.8896,0.4900,0.4445,1.84
1777973368.5847,7,2.3955,1.9353,0.7406,-0.75
1777973368.6847,1,2.3681,0.9536,0.4953,-0.63
1777973368.6847,2,0.5058,0.4451,0.3147,-0.15
1777973368.6847,3,1.8908,0.4944,0.4402,0.61
1777973368.6847,7,2.4032,1.9747,0.7291,1.87
1777973368.7847,1,2.3756,0.9639,0.4885,0.38
1777973368.7847,2,0.4877,0.4470,0.2979,0.30
1777973368.7847,3,1.8896,0.4900,0.4445,1.84
1777973368.7847,7,2.3775,1.9912,0.6925,2.29
1777973368.8847,1,2.3756,0.9639,0.4885,0.38
1777973368.8847,2,0.4877,0.4470,0.2979,0.30
1777973368.8847,3,1.8886,0.4891,0.4473,2.00
1777973368.8847,7,2.3593,1.9398,0.7056,1.72
1777973368.9847,1,2.3498,0.9599,0.4848,0.40
1777973368.9847,2,0.5070,0.4514,0.2941,3.32
1777973368.9847,3,1.8886,0.4891,0.4473,2.00
1777973368.9847,7,2.3593,1.9398,0.7056,1.72
1777973369.0848,1,2.3351,0.9771,0.4593,2.86
1777973369.0848,2,0.5070,0.4514,0.2941,3.32
1777973369.0848,3,1.8896,0.4900,0.4445,1.84
1777973369.0848,7,2.3593,1.9398,0.7056,1.72
1777973369.1846,1,2.2657,0.9326,0.4776,0.96
